epoch,epoch_time,lr-AdamW,step,train_loss,val_bits_per_spike,val_fr_corr,val_loss,val_r2
8,,,14019,0.4301621913909912,,,,
,,9.109911432200214e-05,14020,,,,,
8,,,14020,0.4480549693107605,,,,
,,9.110412387659388e-05,14021,,,,,
8,,,14021,0.38702666759490967,,,,
,,9.110913216504025e-05,14022,,,,,
8,,,14022,0.4436732530593872,,,,
,,9.111413918717907e-05,14023,,,,,
8,,,14023,0.4328525960445404,,,,
,,9.111914494284823e-05,14024,,,,,
8,,,14024,0.45418867468833923,,,,
,,9.112414943188564e-05,14025,,,,,
8,,,14025,0.38966041803359985,,,,
,,9.112915265412929e-05,14026,,,,,
8,,,14026,0.4400768578052521,,,,
,,9.113415460941713e-05,14027,,,,,
8,,,14027,0.421810120344162,,,,
,,9.113915529758726e-05,14028,,,,,
8,,,14028,0.3700304329395294,,,,
,,9.114415471847771e-05,14029,,,,,
8,,,14029,0.4249875247478485,,,,
,,9.114915287192664e-05,14030,,,,,
8,,,14030,0.3875562846660614,,,,
,,9.115414975777221e-05,14031,,,,,
8,,,14031,0.4369574785232544,,,,
,,9.115914537585262e-05,14032,,,,,
8,,,14032,0.4559270441532135,,,,
,,9.116413972600611e-05,14033,,,,,
8,,,14033,0.399042546749115,,,,
,,9.116913280807099e-05,14034,,,,,
8,,,14034,0.42401373386383057,,,,
,,9.117412462188557e-05,14035,,,,,
8,,,14035,0.439893901348114,,,,
,,9.117911516728824e-05,14036,,,,,
8,,,14036,0.45322054624557495,,,,
,,9.118410444411739e-05,14037,,,,,
8,,,14037,0.4562901258468628,,,,
,,9.118909245221149e-05,14038,,,,,
8,,,14038,0.3901063799858093,,,,
,,9.119407919140903e-05,14039,,,,,
8,,,14039,0.429965615272522,,,,
,,9.119906466154854e-05,14040,,,,,
8,,,14040,0.49156638979911804,,,,
,,9.12040488624686e-05,14041,,,,,
8,,,14041,0.42640581727027893,,,,
,,9.120903179400782e-05,14042,,,,,
8,,,14042,0.41609305143356323,,,,
,,9.121401345600489e-05,14043,,,,,
8,,,14043,0.42508816719055176,,,,
,,9.121899384829848e-05,14044,,,,,
8,,,14044,0.3838597536087036,,,,
,,9.122397297072732e-05,14045,,,,,
8,,,14045,0.40171507000923157,,,,
,,9.122895082313022e-05,14046,,,,,
8,,,14046,0.44002655148506165,,,,
,,9.123392740534599e-05,14047,,,,,
8,,,14047,0.4670518636703491,,,,
,,9.12389027172135e-05,14048,,,,,
8,,,14048,0.4610762894153595,,,,
,,9.124387675857165e-05,14049,,,,,
8,,,14049,0.3859618604183197,,,,
,,9.124884952925938e-05,14050,,,,,
8,,,14050,0.3919064402580261,,,,
,,9.12538210291157e-05,14051,,,,,
8,,,14051,0.3914979100227356,,,,
,,9.12587912579796e-05,14052,,,,,
8,,,14052,0.41675683856010437,,,,
,,9.12637602156902e-05,14053,,,,,
8,,,14053,0.4208272695541382,,,,
,,9.126872790208657e-05,14054,,,,,
8,,,14054,0.3959575593471527,,,,
,,9.127369431700788e-05,14055,,,,,
8,,,14055,0.4360802471637726,,,,
,,9.127865946029331e-05,14056,,,,,
8,,,14056,0.38339224457740784,,,,
,,9.128362333178213e-05,14057,,,,,
8,,,14057,0.3619394600391388,,,,
,,9.128858593131358e-05,14058,,,,,
8,,,14058,0.46695590019226074,,,,
,,9.129354725872698e-05,14059,,,,,
8,,,14059,0.38979458808898926,,,,
,,9.12985073138617e-05,14060,,,,,
8,,,14060,0.4094618558883667,,,,
,,9.130346609655713e-05,14061,,,,,
8,,,14061,0.48133087158203125,,,,
,,9.130842360665273e-05,14062,,,,,
8,,,14062,0.40597277879714966,,,,
,,9.131337984398795e-05,14063,,,,,
8,,,14063,0.4570309817790985,,,,
,,9.131833480840234e-05,14064,,,,,
8,,,14064,0.40972045063972473,,,,
,,9.132328849973545e-05,14065,,,,,
8,,,14065,0.4540902376174927,,,,
,,9.132824091782688e-05,14066,,,,,
8,,,14066,0.46454042196273804,,,,
,,9.13331920625163e-05,14067,,,,,
8,,,14067,0.45215511322021484,,,,
,,9.133814193364339e-05,14068,,,,,
8,,,14068,0.3895779550075531,,,,
,,9.134309053104785e-05,14069,,,,,
8,,,14069,0.44682031869888306,,,,
,,9.134803785456949e-05,14070,,,,,
8,,,14070,0.4206545650959015,,,,
,,9.13529839040481e-05,14071,,,,,
8,,,14071,0.45363476872444153,,,,
,,9.135792867932352e-05,14072,,,,,
8,,,14072,0.42221421003341675,,,,
,,9.136287218023568e-05,14073,,,,,
8,,,14073,0.4547634422779083,,,,
,,9.13678144066245e-05,14074,,,,,
8,,,14074,0.47651153802871704,,,,
,,9.137275535832995e-05,14075,,,,,
8,,,14075,0.42916539311408997,,,,
,,9.137769503519204e-05,14076,,,,,
8,,,14076,0.44631844758987427,,,,
,,9.138263343705086e-05,14077,,,,,
8,,,14077,0.4721508324146271,,,,
,,9.138757056374647e-05,14078,,,,,
8,,,14078,0.37266847491264343,,,,
,,9.139250641511904e-05,14079,,,,,
8,,,14079,0.49250495433807373,,,,
,,9.139744099100874e-05,14080,,,,,
8,,,14080,0.4676381051540375,,,,
,,9.140237429125579e-05,14081,,,,,
8,,,14081,0.45711034536361694,,,,
,,9.140730631570048e-05,14082,,,,,
8,,,14082,0.40454423427581787,,,,
,,9.14122370641831e-05,14083,,,,,
8,,,14083,0.4328000247478485,,,,
,,9.141716653654399e-05,14084,,,,,
8,,,14084,0.4897693991661072,,,,
,,9.142209473262357e-05,14085,,,,,
8,,,14085,0.4318847358226776,,,,
,,9.142702165226224e-05,14086,,,,,
8,,,14086,0.4023652672767639,,,,
,,9.143194729530047e-05,14087,,,,,
8,,,14087,0.3820543587207794,,,,
,,9.14368716615788e-05,14088,,,,,
8,,,14088,0.45253464579582214,,,,
,,9.144179475093777e-05,14089,,,,,
8,,,14089,0.3871445953845978,,,,
,,9.144671656321797e-05,14090,,,,,
8,,,14090,0.3752062916755676,,,,
,,9.145163709826006e-05,14091,,,,,
8,,,14091,0.44869229197502136,,,,
,,9.145655635590468e-05,14092,,,,,
8,,,14092,0.39561498165130615,,,,
,,9.146147433599259e-05,14093,,,,,
8,,,14093,0.4128071665763855,,,,
,,9.146639103836453e-05,14094,,,,,
8,,,14094,0.46935322880744934,,,,
,,9.14713064628613e-05,14095,,,,,
8,,,14095,0.48838308453559875,,,,
,,9.147622060932375e-05,14096,,,,,
8,,,14096,0.4337708353996277,,,,
,,9.148113347759278e-05,14097,,,,,
8,,,14097,0.42913591861724854,,,,
,,9.14860450675093e-05,14098,,,,,
8,,,14098,0.3821392357349396,,,,
,,9.149095537891429e-05,14099,,,,,
8,,,14099,0.3841285705566406,,,,
,,9.149586441164875e-05,14100,,,,,
8,,,14100,0.4606519043445587,,,,
,,9.150077216555373e-05,14101,,,,,
8,,,14101,0.4668848514556885,,,,
,,9.150567864047033e-05,14102,,,,,
8,,,14102,0.4358743727207184,,,,
,,9.151058383623969e-05,14103,,,,,
8,,,14103,0.41937756538391113,,,,
,,9.151548775270297e-05,14104,,,,,
8,,,14104,0.46246665716171265,,,,
,,9.152039038970139e-05,14105,,,,,
8,,,14105,0.42932450771331787,,,,
,,9.152529174707622e-05,14106,,,,,
8,,,14106,0.40886592864990234,,,,
,,9.153019182466875e-05,14107,,,,,
8,,,14107,0.4231170415878296,,,,
,,9.153509062232033e-05,14108,,,,,
8,,,14108,0.46635445952415466,,,,
,,9.153998813987231e-05,14109,,,,,
8,,,14109,0.3909449875354767,,,,
,,9.154488437716617e-05,14110,,,,,
8,,,14110,0.4149060547351837,,,,
,,9.154977933404333e-05,14111,,,,,
8,,,14111,0.38316354155540466,,,,
,,9.155467301034533e-05,14112,,,,,
8,,,14112,0.3948805034160614,,,,
,,9.15595654059137e-05,14113,,,,,
8,,,14113,0.44179847836494446,,,,
,,9.156445652059001e-05,14114,,,,,
8,,,14114,0.4349895119667053,,,,
,,9.156934635421593e-05,14115,,,,,
8,,,14115,0.41521549224853516,,,,
,,9.157423490663311e-05,14116,,,,,
8,,,14116,0.4403825104236603,,,,
,,9.157912217768328e-05,14117,,,,,
8,,,14117,0.40479204058647156,,,,
,,9.158400816720817e-05,14118,,,,,
8,,,14118,0.4191645085811615,,,,
,,9.158889287504962e-05,14119,,,,,
8,,,14119,0.4651789367198944,,,,
,,9.159377630104943e-05,14120,,,,,
8,,,14120,0.477350652217865,,,,
,,9.159865844504949e-05,14121,,,,,
8,,,14121,0.40698447823524475,,,,
,,9.160353930689172e-05,14122,,,,,
8,,,14122,0.42586129903793335,,,,
,,9.160841888641809e-05,14123,,,,,
8,,,14123,0.4241879880428314,,,,
,,9.161329718347061e-05,14124,,,,,
8,,,14124,0.39048245549201965,,,,
,,9.161817419789133e-05,14125,,,,,
8,,,14125,0.4327586591243744,,,,
,,9.162304992952231e-05,14126,,,,,
8,,,14126,0.39081481099128723,,,,
,,9.16279243782057e-05,14127,,,,,
8,,,14127,0.4598826467990875,,,,
,,9.163279754378368e-05,14128,,,,,
8,,,14128,0.3995339572429657,,,,
,,9.163766942609845e-05,14129,,,,,
8,,,14129,0.4582683742046356,,,,
,,9.164254002499227e-05,14130,,,,,
8,,,14130,0.4448181688785553,,,,
,,9.164740934030742e-05,14131,,,,,
8,,,14131,0.42448341846466064,,,,
,,9.165227737188625e-05,14132,,,,,
8,,,14132,0.4642364978790283,,,,
,,9.165714411957114e-05,14133,,,,,
8,,,14133,0.33935144543647766,,,,
,,9.166200958320451e-05,14134,,,,,
8,,,14134,0.4503083825111389,,,,
,,9.166687376262883e-05,14135,,,,,
8,,,14135,0.4129604399204254,,,,
,,9.167173665768658e-05,14136,,,,,
8,,,14136,0.4340806007385254,,,,
,,9.167659826822033e-05,14137,,,,,
8,,,14137,0.44318658113479614,,,,
,,9.168145859407265e-05,14138,,,,,
8,,,14138,0.44829174876213074,,,,
,,9.168631763508618e-05,14139,,,,,
8,,,14139,0.3769894540309906,,,,
,,9.169117539110356e-05,14140,,,,,
8,,,14140,0.40502768754959106,,,,
,,9.169603186196756e-05,14141,,,,,
8,,,14141,0.4402320384979248,,,,
,,9.170088704752088e-05,14142,,,,,
8,,,14142,0.4275367259979248,,,,
,,9.170574094760633e-05,14143,,,,,
8,,,14143,0.41026830673217773,,,,
,,9.171059356206674e-05,14144,,,,,
8,,,14144,0.46973270177841187,,,,
,,9.171544489074501e-05,14145,,,,,
8,,,14145,0.43289777636528015,,,,
,,9.172029493348406e-05,14146,,,,,
8,,,14146,0.3877592086791992,,,,
,,9.172514369012683e-05,14147,,,,,
8,,,14147,0.3744032680988312,,,,
,,9.172999116051633e-05,14148,,,,,
8,,,14148,0.41669440269470215,,,,
,,9.173483734449562e-05,14149,,,,,
8,,,14149,0.4609319567680359,,,,
,,9.173968224190778e-05,14150,,,,,
8,,,14150,0.44368109107017517,,,,
,,9.174452585259592e-05,14151,,,,,
8,,,14151,0.4263216257095337,,,,
,,9.174936817640322e-05,14152,,,,,
8,,,14152,0.4461086094379425,,,,
,,9.175420921317288e-05,14153,,,,,
8,,,14153,0.46489107608795166,,,,
,,9.175904896274818e-05,14154,,,,,
8,,,14154,0.4310643970966339,,,,
,,9.17638874249724e-05,14155,,,,,
8,,,14155,0.42377209663391113,,,,
,,9.176872459968886e-05,14156,,,,,
8,,,14156,0.43799257278442383,,,,
,,9.177356048674097e-05,14157,,,,,
8,,,14157,0.4289960265159607,,,,
,,9.177839508597213e-05,14158,,,,,
8,,,14158,0.44102156162261963,,,,
,,9.17832283972258e-05,14159,,,,,
8,,,14159,0.45317018032073975,,,,
,,9.17880604203455e-05,14160,,,,,
8,,,14160,0.48155391216278076,,,,
,,9.179289115517474e-05,14161,,,,,
8,,,14161,0.4572846591472626,,,,
,,9.179772060155715e-05,14162,,,,,
8,,,14162,0.43971535563468933,,,,
,,9.180254875933634e-05,14163,,,,,
8,,,14163,0.4791369140148163,,,,
,,9.180737562835596e-05,14164,,,,,
8,,,14164,0.4074302315711975,,,,
,,9.181220120845975e-05,14165,,,,,
8,,,14165,0.4044410288333893,,,,
,,9.181702549949145e-05,14166,,,,,
8,,,14166,0.45795154571533203,,,,
,,9.182184850129486e-05,14167,,,,,
8,,,14167,0.41336309909820557,,,,
,,9.182667021371382e-05,14168,,,,,
8,,,14168,0.4309481382369995,,,,
,,9.18314906365922e-05,14169,,,,,
8,,,14169,0.4597817361354828,,,,
,,9.183630976977391e-05,14170,,,,,
8,,,14170,0.3909938335418701,,,,
,,9.184112761310294e-05,14171,,,,,
8,,,14171,0.4378640651702881,,,,
,,9.184594416642328e-05,14172,,,,,
8,,,14172,0.4713844656944275,,,,
,,9.185075942957897e-05,14173,,,,,
8,,,14173,0.3957124352455139,,,,
,,9.185557340241411e-05,14174,,,,,
8,,,14174,0.4191414415836334,,,,
,,9.186038608477283e-05,14175,,,,,
8,,,14175,0.3931335210800171,,,,
,,9.186519747649927e-05,14176,,,,,
8,,,14176,0.3930935561656952,,,,
,,9.187000757743767e-05,14177,,,,,
8,,,14177,0.40742984414100647,,,,
,,9.18748163874323e-05,14178,,,,,
8,,,14178,0.5044506192207336,,,,
,,9.187962390632742e-05,14179,,,,,
8,,,14179,0.42737191915512085,,,,
,,9.188443013396739e-05,14180,,,,,
8,,,14180,0.40977078676223755,,,,
,,9.18892350701966e-05,14181,,,,,
8,,,14181,0.447206974029541,,,,
,,9.189403871485944e-05,14182,,,,,
8,,,14182,0.4462897479534149,,,,
,,9.189884106780039e-05,14183,,,,,
8,,,14183,0.4464045763015747,,,,
,,9.190364212886396e-05,14184,,,,,
8,,,14184,0.4302908480167389,,,,
,,9.190844189789469e-05,14185,,,,,
8,,,14185,0.4225766360759735,,,,
,,9.191324037473718e-05,14186,,,,,
8,,,14186,0.4322161376476288,,,,
,,9.191803755923606e-05,14187,,,,,
8,,,14187,0.41828882694244385,,,,
,,9.192283345123598e-05,14188,,,,,
8,,,14188,0.48243558406829834,,,,
,,9.192762805058168e-05,14189,,,,,
8,,,14189,0.4710932672023773,,,,
,,9.193242135711791e-05,14190,,,,,
8,,,14190,0.4532887935638428,,,,
,,9.193721337068947e-05,14191,,,,,
8,,,14191,0.3920084238052368,,,,
,,9.194200409114118e-05,14192,,,,,
8,,,14192,0.47287964820861816,,,,
,,9.194679351831795e-05,14193,,,,,
8,,,14193,0.45557111501693726,,,,
,,9.195158165206469e-05,14194,,,,,
8,,,14194,0.41289353370666504,,,,
,,9.195636849222637e-05,14195,,,,,
8,,,14195,0.42572861909866333,,,,
,,9.1961154038648e-05,14196,,,,,
8,,,14196,0.4375433325767517,,,,
,,9.196593829117463e-05,14197,,,,,
8,,,14197,0.4290301501750946,,,,
,,9.197072124965134e-05,14198,,,,,
8,,,14198,0.4414748251438141,,,,
,,9.197550291392327e-05,14199,,,,,
8,,,14199,0.41447389125823975,,,,
,,9.19802832838356e-05,14200,,,,,
8,,,14200,0.41409051418304443,,,,
,,9.198506235923353e-05,14201,,,,,
8,,,14201,0.47989699244499207,,,,
,,9.198984013996235e-05,14202,,,,,
8,,,14202,0.39745989441871643,,,,
,,9.199461662586734e-05,14203,,,,,
8,,,14203,0.39414140582084656,,,,
,,9.199939181679384e-05,14204,,,,,
8,,,14204,0.41391634941101074,,,,
,,9.200416571258724e-05,14205,,,,,
8,,,14205,0.42595839500427246,,,,
,,9.200893831309297e-05,14206,,,,,
8,,,14206,0.385963499546051,,,,
,,9.20137096181565e-05,14207,,,,,
8,,,14207,0.4516397714614868,,,,
,,9.201847962762334e-05,14208,,,,,
8,,,14208,0.38850581645965576,,,,
,,9.202324834133904e-05,14209,,,,,
8,,,14209,0.39222797751426697,,,,
,,9.202801575914919e-05,14210,,,,,
8,,,14210,0.39182135462760925,,,,
,,9.203278188089944e-05,14211,,,,,
8,,,14211,0.3474605083465576,,,,
,,9.203754670643548e-05,14212,,,,,
8,,,14212,0.47936853766441345,,,,
,,9.204231023560299e-05,14213,,,,,
8,,,14213,0.42967259883880615,,,,
,,9.204707246824775e-05,14214,,,,,
8,,,14214,0.43519893288612366,,,,
,,9.205183340421557e-05,14215,,,,,
8,,,14215,0.45226919651031494,,,,
,,9.20565930433523e-05,14216,,,,,
8,,,14216,0.4193168878555298,,,,
,,9.206135138550382e-05,14217,,,,,
8,,,14217,0.3902055323123932,,,,
,,9.206610843051607e-05,14218,,,,,
8,,,14218,0.411441832780838,,,,
,,9.207086417823501e-05,14219,,,,,
8,,,14219,0.4446020722389221,,,,
,,9.207561862850667e-05,14220,,,,,
8,,,14220,0.4831661581993103,,,,
,,9.208037178117709e-05,14221,,,,,
8,,,14221,0.39226409792900085,,,,
,,9.208512363609238e-05,14222,,,,,
8,,,14222,0.47553446888923645,,,,
,,9.208987419309867e-05,14223,,,,,
8,,,14223,0.45399174094200134,,,,
,,9.209462345204215e-05,14224,,,,,
8,,,14224,0.44561704993247986,,,,
,,9.209937141276906e-05,14225,,,,,
8,,,14225,0.4128563106060028,,,,
,,9.210411807512563e-05,14226,,,,,
8,,,14226,0.44269251823425293,,,,
,,9.21088634389582e-05,14227,,,,,
8,,,14227,0.4262586236000061,,,,
,,9.21136075041131e-05,14228,,,,,
8,,,14228,0.4302200973033905,,,,
,,9.211835027043675e-05,14229,,,,,
8,,,14229,0.42204776406288147,,,,
,,9.212309173777555e-05,14230,,,,,
8,,,14230,0.45317286252975464,,,,
,,9.2127831905976e-05,14231,,,,,
8,,,14231,0.42912983894348145,,,,
,,9.213257077488462e-05,14232,,,,,
8,,,14232,0.4134998619556427,,,,
,,9.213730834434795e-05,14233,,,,,
8,,,14233,0.40977415442466736,,,,
,,9.214204461421262e-05,14234,,,,,
8,,,14234,0.4362456798553467,,,,
,,9.214677958432526e-05,14235,,,,,
8,,,14235,0.47079232335090637,,,,
,,9.215151325453256e-05,14236,,,,,
8,,,14236,0.4697006642818451,,,,
,,9.215624562468126e-05,14237,,,,,
8,,,14237,0.4363477826118469,,,,
,,9.21609766946181e-05,14238,,,,,
8,,,14238,0.459537148475647,,,,
,,9.216570646418992e-05,14239,,,,,
8,,,14239,0.44522762298583984,,,,
,,9.217043493324358e-05,14240,,,,,
8,,,14240,0.41827768087387085,,,,
,,9.217516210162595e-05,14241,,,,,
8,,,14241,0.37777072191238403,,,,
,,9.2179887969184e-05,14242,,,,,
8,,,14242,0.42062368988990784,,,,
,,9.218461253576472e-05,14243,,,,,
8,,,14243,0.44608667492866516,,,,
,,9.218933580121508e-05,14244,,,,,
8,,,14244,0.4191083312034607,,,,
,,9.219405776538218e-05,14245,,,,,
8,,,14245,0.41924235224723816,,,,
,,9.219877842811313e-05,14246,,,,,
8,,,14246,0.4348861575126648,,,,
,,9.220349778925509e-05,14247,,,,,
8,,,14247,0.4293730556964874,,,,
,,9.220821584865524e-05,14248,,,,,
8,,,14248,0.4093751013278961,,,,
,,9.221293260616081e-05,14249,,,,,
8,,,14249,0.34386974573135376,,,,
,,9.221764806161909e-05,14250,,,,,
8,,,14250,0.4010236859321594,,,,
,,9.22223622148774e-05,14251,,,,,
8,,,14251,0.4026603400707245,,,,
,,9.222707506578308e-05,14252,,,,,
8,,,14252,0.4407384395599365,,,,
,,9.223178661418354e-05,14253,,,,,
8,,,14253,0.4647577404975891,,,,
,,9.223649685992624e-05,14254,,,,,
8,,,14254,0.44160521030426025,,,,
,,9.224120580285867e-05,14255,,,,,
8,,,14255,0.41373035311698914,,,,
,,9.224591344282834e-05,14256,,,,,
8,,,14256,0.4439235031604767,,,,
,,9.225061977968284e-05,14257,,,,,
8,,,14257,0.4012202024459839,,,,
,,9.225532481326978e-05,14258,,,,,
8,,,14258,0.45786818861961365,,,,
,,9.226002854343681e-05,14259,,,,,
8,,,14259,0.442442923784256,,,,
,,9.226473097003162e-05,14260,,,,,
8,,,14260,0.36242714524269104,,,,
,,9.226943209290198e-05,14261,,,,,
8,,,14261,0.44661256670951843,,,,
,,9.227413191189564e-05,14262,,,,,
8,,,14262,0.4046691656112671,,,,
,,9.227883042686045e-05,14263,,,,,
8,,,14263,0.38146543502807617,,,,
,,9.228352763764427e-05,14264,,,,,
8,,,14264,0.4621765613555908,,,,
,,9.228822354409501e-05,14265,,,,,
8,,,14265,0.4072977900505066,,,,
,,9.229291814606062e-05,14266,,,,,
8,,,14266,0.3807998299598694,,,,
,,9.229761144338909e-05,14267,,,,,
8,,,14267,0.4737284183502197,,,,
,,9.230230343592845e-05,14268,,,,,
8,,,14268,0.41027992963790894,,,,
,,9.230699412352682e-05,14269,,,,,
8,,,14269,0.441460520029068,,,,
,,9.231168350603228e-05,14270,,,,,
8,,,14270,0.3987172245979309,,,,
,,9.2316371583293e-05,14271,,,,,
8,,,14271,0.4158092737197876,,,,
,,9.23210583551572e-05,14272,,,,,
8,,,14272,0.4351125657558441,,,,
,,9.232574382147313e-05,14273,,,,,
8,,,14273,0.45042893290519714,,,,
,,9.233042798208905e-05,14274,,,,,
8,,,14274,0.38864755630493164,,,,
,,9.233511083685332e-05,14275,,,,,
8,,,14275,0.4374634325504303,,,,
,,9.23397923856143e-05,14276,,,,,
8,,,14276,0.44314444065093994,,,,
,,9.234447262822042e-05,14277,,,,,
8,,,14277,0.4228682518005371,,,,
,,9.234915156452012e-05,14278,,,,,
8,,,14278,0.41758131980895996,,,,
,,9.235382919436192e-05,14279,,,,,
8,,,14279,0.4207074046134949,,,,
,,9.235850551759436e-05,14280,,,,,
8,,,14280,0.4599211513996124,,,,
,,9.236318053406603e-05,14281,,,,,
8,,,14281,0.44010013341903687,,,,
,,9.236785424362555e-05,14282,,,,,
8,,,14282,0.4326481521129608,,,,
,,9.237252664612159e-05,14283,,,,,
8,,,14283,0.4382738173007965,,,,
,,9.237719774140286e-05,14284,,,,,
8,,,14284,0.41876712441444397,,,,
,,9.238186752931813e-05,14285,,,,,
8,,,14285,0.4169424772262573,,,,
,,9.238653600971618e-05,14286,,,,,
8,,,14286,0.4366840124130249,,,,
,,9.239120318244587e-05,14287,,,,,
8,,,14287,0.402270644903183,,,,
,,9.239586904735608e-05,14288,,,,,
8,,,14288,0.45794570446014404,,,,
,,9.240053360429571e-05,14289,,,,,
8,,,14289,0.4371788203716278,,,,
,,9.240519685311375e-05,14290,,,,,
8,,,14290,0.38554108142852783,,,,
,,9.240985879365921e-05,14291,,,,,
8,,,14291,0.4475553035736084,,,,
,,9.241451942578113e-05,14292,,,,,
8,,,14292,0.4415890574455261,,,,
,,9.241917874932861e-05,14293,,,,,
8,,,14293,0.4400564134120941,,,,
,,9.242383676415077e-05,14294,,,,,
8,,,14294,0.43647369742393494,,,,
,,9.242849347009683e-05,14295,,,,,
8,,,14295,0.42935705184936523,,,,
,,9.243314886701598e-05,14296,,,,,
8,,,14296,0.4401920735836029,,,,
,,9.243780295475749e-05,14297,,,,,
8,,,14297,0.4593723714351654,,,,
,,9.244245573317066e-05,14298,,,,,
8,,,14298,0.48094046115875244,,,,
,,9.244710720210485e-05,14299,,,,,
8,,,14299,0.43655678629875183,,,,
,,9.245175736140944e-05,14300,,,,,
8,,,14300,0.452645868062973,,,,
,,9.245640621093388e-05,14301,,,,,
8,,,14301,0.4480452835559845,,,,
,,9.246105375052764e-05,14302,,,,,
8,,,14302,0.46619176864624023,,,,
,,9.246569998004022e-05,14303,,,,,
8,,,14303,0.4536021053791046,,,,
,,9.247034489932121e-05,14304,,,,,
8,,,14304,0.4063115417957306,,,,
,,9.247498850822018e-05,14305,,,,,
8,,,14305,0.42413684725761414,,,,
,,9.24796308065868e-05,14306,,,,,
8,,,14306,0.37947890162467957,,,,
,,9.248427179427073e-05,14307,,,,,
8,,,14307,0.4375251233577728,,,,
,,9.248891147112174e-05,14308,,,,,
8,,,14308,0.473228394985199,,,,
,,9.249354983698957e-05,14309,,,,,
8,,,14309,0.4458256661891937,,,,
,,9.249818689172407e-05,14310,,,,,
8,,,14310,0.3950347602367401,,,,
,,9.250282263517506e-05,14311,,,,,
8,,,14311,0.3977164030075073,,,,
,,9.250745706719246e-05,14312,,,,,
8,,,14312,0.3942846655845642,,,,
,,9.25120901876262e-05,14313,,,,,
8,,,14313,0.4766136407852173,,,,
,,9.251672199632628e-05,14314,,,,,
8,,,14314,0.4584527611732483,,,,
,,9.252135249314274e-05,14315,,,,,
8,,,14315,0.42273542284965515,,,,
,,9.252598167792561e-05,14316,,,,,
8,,,14316,0.4121492803096771,,,,
,,9.253060955052503e-05,14317,,,,,
8,,,14317,0.4619899094104767,,,,
,,9.253523611079115e-05,14318,,,,,
8,,,14318,0.44812139868736267,,,,
,,9.253986135857418e-05,14319,,,,,
8,,,14319,0.4644438922405243,,,,
,,9.254448529372431e-05,14320,,,,,
8,,,14320,0.4578695297241211,,,,
,,9.254910791609189e-05,14321,,,,,
8,,,14321,0.374466210603714,,,,
,,9.255372922552719e-05,14322,,,,,
8,,,14322,0.3872308135032654,,,,
,,9.255834922188062e-05,14323,,,,,
8,,,14323,0.4346906244754791,,,,
,,9.256296790500255e-05,14324,,,,,
8,,,14324,0.4017764627933502,,,,
,,9.256758527474347e-05,14325,,,,,
8,,,14325,0.4578477442264557,,,,
,,9.257220133095386e-05,14326,,,,,
8,,,14326,0.4353225827217102,,,,
,,9.257681607348425e-05,14327,,,,,
8,,,14327,0.47169214487075806,,,,
,,9.258142950218523e-05,14328,,,,,
8,,,14328,0.4640327990055084,,,,
,,9.25860416169074e-05,14329,,,,,
8,,,14329,0.40481168031692505,,,,
,,9.259065241750145e-05,14330,,,,,
8,,,14330,0.46413806080818176,,,,
,,9.25952619038181e-05,14331,,,,,
8,,,14331,0.435036838054657,,,,
,,9.259987007570805e-05,14332,,,,,
8,,,14332,0.4561673402786255,,,,
,,9.260447693302215e-05,14333,,,,,
8,,,14333,0.40365397930145264,,,,
,,9.260908247561121e-05,14334,,,,,
8,,,14334,0.32628148794174194,,,,
,,9.261368670332612e-05,14335,,,,,
8,,,14335,0.4260208308696747,,,,
,,9.261828961601776e-05,14336,,,,,
8,,,14336,0.4332808554172516,,,,
,,9.262289121353714e-05,14337,,,,,
8,,,14337,0.43057212233543396,,,,
,,9.262749149573523e-05,14338,,,,,
8,,,14338,0.4020287096500397,,,,
,,9.263209046246311e-05,14339,,,,,
8,,,14339,0.36239510774612427,,,,
,,9.263668811357185e-05,14340,,,,,
8,,,14340,0.40173935890197754,,,,
,,9.26412844489126e-05,14341,,,,,
8,,,14341,0.3839259743690491,,,,
,,9.264587946833651e-05,14342,,,,,
8,,,14342,0.43208321928977966,,,,
,,9.265047317169482e-05,14343,,,,,
8,,,14343,0.4084286689758301,,,,
,,9.26550655588388e-05,14344,,,,,
8,,,14344,0.4334769546985626,,,,
,,9.265965662961972e-05,14345,,,,,
8,,,14345,0.4342394173145294,,,,
,,9.266424638388895e-05,14346,,,,,
8,,,14346,0.4109019637107849,,,,
,,9.266883482149787e-05,14347,,,,,
8,,,14347,0.43456700444221497,,,,
,,9.267342194229794e-05,14348,,,,,
8,,,14348,0.4150458574295044,,,,
,,9.26780077461406e-05,14349,,,,,
8,,,14349,0.4765406548976898,,,,
,,9.268259223287738e-05,14350,,,,,
8,,,14350,0.4311232566833496,,,,
,,9.268717540235983e-05,14351,,,,,
8,,,14351,0.41626960039138794,,,,
,,9.269175725443957e-05,14352,,,,,
8,,,14352,0.43688392639160156,,,,
,,9.269633778896823e-05,14353,,,,,
8,,,14353,0.42351701855659485,,,,
,,9.270091700579751e-05,14354,,,,,
8,,,14354,0.4763028621673584,,,,
,,9.270549490477913e-05,14355,,,,,
8,,,14355,0.46089985966682434,,,,
,,9.271007148576487e-05,14356,,,,,
8,,,14356,0.4605939984321594,,,,
,,9.271464674860654e-05,14357,,,,,
8,,,14357,0.4400780200958252,,,,
,,9.2719220693156e-05,14358,,,,,
8,,,14358,0.393358439207077,,,,
,,9.272379331926517e-05,14359,,,,,
8,,,14359,0.4520907998085022,,,,
