epoch,epoch_time,lr-SparseLamb/pg1,lr-SparseLamb/pg2,step,train_loss,val_loss,val_r2
50,,,,33085,2.172381639480591,,
,,0.002,0.002,33086,,,
50,,,,33086,3.4470889568328857,,
,,0.002,0.002,33087,,,
50,,,,33087,1.4138092994689941,,
,,0.002,0.002,33088,,,
50,,,,33088,1.4422599077224731,,
,,0.002,0.002,33089,,,
50,,,,33089,0.9710960388183594,,
,,0.002,0.002,33090,,,
50,,,,33090,1.2573274374008179,,
,,0.002,0.002,33091,,,
50,,,,33091,1.230961561203003,,
,,0.002,0.002,33092,,,
50,,,,33092,1.764201283454895,,
,,0.002,0.002,33093,,,
50,,,,33093,1.6573959589004517,,
,,0.002,0.002,33094,,,
50,,,,33094,1.8439980745315552,,
,,0.002,0.002,33095,,,
50,,,,33095,1.2468417882919312,,
,,0.002,0.002,33096,,,
50,,,,33096,1.8934969902038574,,
,,0.002,0.002,33097,,,
50,,,,33097,2.1971487998962402,,
,,0.002,0.002,33098,,,
50,,,,33098,1.7150015830993652,,
,,0.002,0.002,33099,,,
50,,,,33099,1.5078141689300537,,
,,0.002,0.002,33100,,,
50,,,,33100,1.5084820985794067,,
,,0.002,0.002,33101,,,
50,,,,33101,1.7948002815246582,,
,,0.002,0.002,33102,,,
50,,,,33102,1.1878082752227783,,
,,0.002,0.002,33103,,,
50,,,,33103,1.498213291168213,,
,,0.002,0.002,33104,,,
50,,,,33104,1.5437555313110352,,
,,0.002,0.002,33105,,,
50,,,,33105,1.3731939792633057,,
,,0.002,0.002,33106,,,
50,,,,33106,2.1730945110321045,,
,,0.002,0.002,33107,,,
50,,,,33107,2.1139628887176514,,
,,0.002,0.002,33108,,,
50,,,,33108,1.6166725158691406,,
,,0.002,0.002,33109,,,
50,,,,33109,1.1044230461120605,,
,,0.002,0.002,33110,,,
50,,,,33110,0.9933393001556396,,
,,0.002,0.002,33111,,,
50,,,,33111,3.3773467540740967,,
,,0.002,0.002,33112,,,
50,,,,33112,1.2489780187606812,,
,,0.002,0.002,33113,,,
50,,,,33113,1.5274001359939575,,
,,0.002,0.002,33114,,,
50,,,,33114,1.735798954963684,,
,,0.002,0.002,33115,,,
50,,,,33115,2.266437292098999,,
,,0.002,0.002,33116,,,
50,,,,33116,1.3743844032287598,,
,,0.002,0.002,33117,,,
50,,,,33117,1.6310089826583862,,
,,0.002,0.002,33118,,,
50,,,,33118,1.919787049293518,,
,,0.002,0.002,33119,,,
50,,,,33119,1.5136661529541016,,
,,0.002,0.002,33120,,,
50,,,,33120,1.7157857418060303,,
,,0.002,0.002,33121,,,
50,,,,33121,1.713396668434143,,
,,0.002,0.002,33122,,,
50,,,,33122,1.4053493738174438,,
,,0.002,0.002,33123,,,
50,,,,33123,2.628725528717041,,
,,0.002,0.002,33124,,,
50,,,,33124,1.4552403688430786,,
,,0.002,0.002,33125,,,
50,,,,33125,2.5258629322052,,
,,0.002,0.002,33126,,,
50,,,,33126,1.9661033153533936,,
,,0.002,0.002,33127,,,
50,,,,33127,0.9492788314819336,,
,,0.002,0.002,33128,,,
50,,,,33128,2.2238094806671143,,
,,0.002,0.002,33129,,,
50,,,,33129,1.6043245792388916,,
,,0.002,0.002,33130,,,
50,,,,33130,1.9802647829055786,,
,,0.002,0.002,33131,,,
50,,,,33131,1.5693576335906982,,
,,0.002,0.002,33132,,,
50,,,,33132,1.3014914989471436,,
,,0.002,0.002,33133,,,
50,,,,33133,1.4658547639846802,,
,,0.002,0.002,33134,,,
50,,,,33134,1.5885488986968994,,
,,0.002,0.002,33135,,,
50,,,,33135,2.322322130203247,,
,,0.002,0.002,33136,,,
50,,,,33136,1.5114829540252686,,
,,0.002,0.002,33137,,,
50,,,,33137,1.8831760883331299,,
,,0.002,0.002,33138,,,
50,,,,33138,1.0067081451416016,,
,,0.002,0.002,33139,,,
50,,,,33139,2.1813926696777344,,
,,0.002,0.002,33140,,,
50,,,,33140,1.9722446203231812,,
,,0.002,0.002,33141,,,
50,,,,33141,1.1087051630020142,,
,,0.002,0.002,33142,,,
50,,,,33142,1.9846333265304565,,
,,0.002,0.002,33143,,,
50,,,,33143,2.7413461208343506,,
,,0.002,0.002,33144,,,
50,,,,33144,1.3654810190200806,,
,,0.002,0.002,33145,,,
50,,,,33145,1.134091854095459,,
,,0.002,0.002,33146,,,
50,,,,33146,1.4879266023635864,,
,,0.002,0.002,33147,,,
50,,,,33147,1.2881278991699219,,
,,0.002,0.002,33148,,,
50,,,,33148,1.2486926317214966,,
,,0.002,0.002,33149,,,
50,,,,33149,2.511261224746704,,
,,0.002,0.002,33150,,,
50,,,,33150,1.7230465412139893,,
,,0.002,0.002,33151,,,
50,,,,33151,2.44983172416687,,
,,0.002,0.002,33152,,,
50,,,,33152,1.0971626043319702,,
,,0.002,0.002,33153,,,
50,,,,33153,2.2622408866882324,,
,,0.002,0.002,33154,,,
50,,,,33154,2.1976959705352783,,
,,0.002,0.002,33155,,,
50,,,,33155,4.275742053985596,,
,,0.002,0.002,33156,,,
50,,,,33156,2.038304090499878,,
,,0.002,0.002,33157,,,
50,,,,33157,1.6004722118377686,,
,,0.002,0.002,33158,,,
50,,,,33158,1.6388815641403198,,
,,0.002,0.002,33159,,,
50,,,,33159,2.5163893699645996,,
,,0.002,0.002,33160,,,
50,,,,33160,1.3093444108963013,,
,,0.002,0.002,33161,,,
50,,,,33161,1.494543433189392,,
,,0.002,0.002,33162,,,
50,,,,33162,1.4444913864135742,,
,,0.002,0.002,33163,,,
50,,,,33163,1.2635207176208496,,
,,0.002,0.002,33164,,,
50,,,,33164,1.1071680784225464,,
,,0.002,0.002,33165,,,
50,,,,33165,2.300109386444092,,
,,0.002,0.002,33166,,,
50,,,,33166,1.50773286819458,,
,,0.002,0.002,33167,,,
50,,,,33167,1.5713825225830078,,
,,0.002,0.002,33168,,,
50,,,,33168,1.7611572742462158,,
,,0.002,0.002,33169,,,
50,,,,33169,1.4463752508163452,,
,,0.002,0.002,33170,,,
50,,,,33170,4.230712890625,,
,,0.002,0.002,33171,,,
50,,,,33171,1.1425524950027466,,
,,0.002,0.002,33172,,,
50,,,,33172,1.4776785373687744,,
,,0.002,0.002,33173,,,
50,,,,33173,1.1271764039993286,,
,,0.002,0.002,33174,,,
50,,,,33174,2.2204678058624268,,
,,0.002,0.002,33175,,,
50,,,,33175,1.8585573434829712,,
,,0.002,0.002,33176,,,
50,,,,33176,2.6157495975494385,,
,,0.002,0.002,33177,,,
50,,,,33177,1.4306119680404663,,
,,0.002,0.002,33178,,,
50,,,,33178,3.7786269187927246,,
,,0.002,0.002,33179,,,
50,,,,33179,2.037205696105957,,
,,0.002,0.002,33180,,,
50,,,,33180,1.4250482320785522,,
,,0.002,0.002,33181,,,
50,,,,33181,1.2634624242782593,,
,,0.002,0.002,33182,,,
50,,,,33182,1.105040431022644,,
,,0.002,0.002,33183,,,
50,,,,33183,3.087031126022339,,
,,0.002,0.002,33184,,,
50,,,,33184,1.7494300603866577,,
,,0.002,0.002,33185,,,
50,,,,33185,1.7393803596496582,,
,,0.002,0.002,33186,,,
50,,,,33186,1.0479825735092163,,
,,0.002,0.002,33187,,,
50,,,,33187,1.266584873199463,,
,,0.002,0.002,33188,,,
50,,,,33188,1.6941654682159424,,
,,0.002,0.002,33189,,,
50,,,,33189,1.6516226530075073,,
,,0.002,0.002,33190,,,
50,,,,33190,2.5127570629119873,,
,,0.002,0.002,33191,,,
50,,,,33191,1.3447598218917847,,
,,0.002,0.002,33192,,,
50,,,,33192,2.139049530029297,,
,,0.002,0.002,33193,,,
50,,,,33193,1.4685447216033936,,
,,0.002,0.002,33194,,,
50,,,,33194,1.8784817457199097,,
,,0.002,0.002,33195,,,
50,,,,33195,5.293922424316406,,
,,0.002,0.002,33196,,,
50,,,,33196,1.961037039756775,,
,,0.002,0.002,33197,,,
50,,,,33197,2.168546438217163,,
,,0.002,0.002,33198,,,
50,,,,33198,3.021697521209717,,
,,0.002,0.002,33199,,,
50,,,,33199,2.452249050140381,,
,,0.002,0.002,33200,,,
50,,,,33200,0.8462697863578796,,
,,0.002,0.002,33201,,,
50,,,,33201,2.1998775005340576,,
,,0.002,0.002,33202,,,
50,,,,33202,2.0260629653930664,,
,,0.002,0.002,33203,,,
50,,,,33203,2.219172716140747,,
,,0.002,0.002,33204,,,
50,,,,33204,3.0109620094299316,,
,,0.002,0.002,33205,,,
50,,,,33205,2.490459442138672,,
,,0.002,0.002,33206,,,
50,,,,33206,1.2522578239440918,,
,,0.002,0.002,33207,,,
50,,,,33207,1.8246666193008423,,
,,0.002,0.002,33208,,,
50,,,,33208,1.2072696685791016,,
,,0.002,0.002,33209,,,
50,,,,33209,2.7371349334716797,,
,,0.002,0.002,33210,,,
50,,,,33210,1.2925776243209839,,
,,0.002,0.002,33211,,,
50,,,,33211,1.39757239818573,,
,,0.002,0.002,33212,,,
50,,,,33212,1.0383472442626953,,
,,0.002,0.002,33213,,,
50,,,,33213,1.6112898588180542,,
,,0.002,0.002,33214,,,
50,,,,33214,3.300779104232788,,
,,0.002,0.002,33215,,,
50,,,,33215,1.2963342666625977,,
,,0.002,0.002,33216,,,
50,,,,33216,3.371497869491577,,
,,0.002,0.002,33217,,,
50,,,,33217,2.0507330894470215,,
,,0.002,0.002,33218,,,
50,,,,33218,1.8835991621017456,,
,,0.002,0.002,33219,,,
50,,,,33219,1.362176775932312,,
,,0.002,0.002,33220,,,
50,,,,33220,2.0221593379974365,,
,,0.002,0.002,33221,,,
50,,,,33221,1.1036900281906128,,
,,0.002,0.002,33222,,,
50,,,,33222,1.0987924337387085,,
,,0.002,0.002,33223,,,
50,,,,33223,1.485107421875,,
,,0.002,0.002,33224,,,
50,,,,33224,1.0692250728607178,,
,,0.002,0.002,33225,,,
50,,,,33225,1.4404181241989136,,
,,0.002,0.002,33226,,,
50,,,,33226,1.3609074354171753,,
,,0.002,0.002,33227,,,
50,,,,33227,2.057450532913208,,
,,0.002,0.002,33228,,,
50,,,,33228,2.6471681594848633,,
,,0.002,0.002,33229,,,
50,,,,33229,2.445375442504883,,
,,0.002,0.002,33230,,,
50,,,,33230,1.577195644378662,,
,,0.002,0.002,33231,,,
50,,,,33231,0.9892285466194153,,
,,0.002,0.002,33232,,,
50,,,,33232,1.3646024465560913,,
,,0.002,0.002,33233,,,
50,,,,33233,1.6840351819992065,,
,,0.002,0.002,33234,,,
50,,,,33234,1.220642328262329,,
,,0.002,0.002,33235,,,
50,,,,33235,1.0320698022842407,,
,,0.002,0.002,33236,,,
50,,,,33236,1.3090782165527344,,
,,0.002,0.002,33237,,,
50,,,,33237,11.882651329040527,,
,,0.002,0.002,33238,,,
50,,,,33238,3.138751268386841,,
,,0.002,0.002,33239,,,
50,,,,33239,1.3143744468688965,,
,,0.002,0.002,33240,,,
50,,,,33240,1.4189797639846802,,
,,0.002,0.002,33241,,,
50,,,,33241,0.9594784379005432,,
,,0.002,0.002,33242,,,
50,,,,33242,1.8776828050613403,,
,,0.002,0.002,33243,,,
50,,,,33243,1.7712898254394531,,
,,0.002,0.002,33244,,,
50,,,,33244,0.815850019454956,,
,,0.002,0.002,33245,,,
50,,,,33245,1.1616077423095703,,
,,0.002,0.002,33246,,,
50,,,,33246,1.1755696535110474,,
,,0.002,0.002,33247,,,
50,,,,33247,1.1042386293411255,,
,,0.002,0.002,33248,,,
50,,,,33248,3.291078567504883,,
,,0.002,0.002,33249,,,
50,,,,33249,2.389047384262085,,
,,0.002,0.002,33250,,,
50,,,,33250,2.5548770427703857,,
,,0.002,0.002,33251,,,
50,,,,33251,1.3724132776260376,,
,,0.002,0.002,33252,,,
50,,,,33252,1.0346782207489014,,
,,0.002,0.002,33253,,,
50,,,,33253,1.4050241708755493,,
,,0.002,0.002,33254,,,
50,,,,33254,1.9626667499542236,,
,,0.002,0.002,33255,,,
50,,,,33255,1.7523036003112793,,
,,0.002,0.002,33256,,,
50,,,,33256,1.379610538482666,,
,,0.002,0.002,33257,,,
50,,,,33257,1.922545075416565,,
,,0.002,0.002,33258,,,
50,,,,33258,1.3477280139923096,,
,,0.002,0.002,33259,,,
50,,,,33259,1.1895921230316162,,
,,0.002,0.002,33260,,,
50,,,,33260,1.6808216571807861,,
,,0.002,0.002,33261,,,
50,,,,33261,2.445321798324585,,
,,0.002,0.002,33262,,,
50,,,,33262,2.2788286209106445,,
,,0.002,0.002,33263,,,
50,,,,33263,2.155136823654175,,
,,0.002,0.002,33264,,,
50,,,,33264,1.6466940641403198,,
,,0.002,0.002,33265,,,
50,,,,33265,1.4092903137207031,,
,,0.002,0.002,33266,,,
50,,,,33266,1.2206724882125854,,
,,0.002,0.002,33267,,,
50,,,,33267,2.3431859016418457,,
,,0.002,0.002,33268,,,
50,,,,33268,1.4839600324630737,,
,,0.002,0.002,33269,,,
50,,,,33269,2.054123640060425,,
,,0.002,0.002,33270,,,
50,,,,33270,2.8109631538391113,,
,,0.002,0.002,33271,,,
50,,,,33271,2.1742067337036133,,
,,0.002,0.002,33272,,,
50,,,,33272,2.772578477859497,,
,,0.002,0.002,33273,,,
50,,,,33273,1.1304365396499634,,
,,0.002,0.002,33274,,,
50,,,,33274,1.8769882917404175,,
,,0.002,0.002,33275,,,
50,,,,33275,2.098043203353882,,
,,0.002,0.002,33276,,,
50,,,,33276,1.0490567684173584,,
,,0.002,0.002,33277,,,
50,,,,33277,1.3354403972625732,,
,,0.002,0.002,33278,,,
50,,,,33278,2.9373366832733154,,
,,0.002,0.002,33279,,,
50,,,,33279,2.5061025619506836,,
,,0.002,0.002,33280,,,
50,,,,33280,1.2879793643951416,,
,,0.002,0.002,33281,,,
50,,,,33281,0.9866758584976196,,
,,0.002,0.002,33282,,,
50,,,,33282,2.100998878479004,,
,,0.002,0.002,33283,,,
50,,,,33283,3.2939374446868896,,
,,0.002,0.002,33284,,,
50,,,,33284,1.6607096195220947,,
,,0.002,0.002,33285,,,
50,,,,33285,2.3651723861694336,,
,,0.002,0.002,33286,,,
50,,,,33286,1.4722520112991333,,
,,0.002,0.002,33287,,,
50,,,,33287,2.5891048908233643,,
,,0.002,0.002,33288,,,
50,,,,33288,1.3918360471725464,,
,,0.002,0.002,33289,,,
50,,,,33289,1.3526448011398315,,
,,0.002,0.002,33290,,,
50,,,,33290,1.5350326299667358,,
,,0.002,0.002,33291,,,
50,,,,33291,0.9714253544807434,,
,,0.002,0.002,33292,,,
50,,,,33292,2.1471199989318848,,
,,0.002,0.002,33293,,,
50,,,,33293,2.8412041664123535,,
,,0.002,0.002,33294,,,
50,,,,33294,1.654047966003418,,
,,0.002,0.002,33295,,,
50,,,,33295,2.4502429962158203,,
,,0.002,0.002,33296,,,
50,,,,33296,1.1489886045455933,,
,,0.002,0.002,33297,,,
50,,,,33297,1.3905669450759888,,
,,0.002,0.002,33298,,,
50,,,,33298,0.8556250929832458,,
,,0.002,0.002,33299,,,
50,,,,33299,0.811000406742096,,
,,0.002,0.002,33300,,,
50,,,,33300,1.375636339187622,,
,,0.002,0.002,33301,,,
50,,,,33301,2.1730175018310547,,
,,0.002,0.002,33302,,,
50,,,,33302,1.4352514743804932,,
,,0.002,0.002,33303,,,
50,,,,33303,2.0318472385406494,,
,,0.002,0.002,33304,,,
50,,,,33304,1.1507246494293213,,
,,0.002,0.002,33305,,,
50,,,,33305,2.133735418319702,,
,,0.002,0.002,33306,,,
50,,,,33306,1.9114985466003418,,
,,0.002,0.002,33307,,,
50,,,,33307,1.6176284551620483,,
,,0.002,0.002,33308,,,
50,,,,33308,1.0816808938980103,,
,,0.002,0.002,33309,,,
50,,,,33309,1.9533323049545288,,
,,0.002,0.002,33310,,,
50,,,,33310,1.785695195198059,,
,,0.002,0.002,33311,,,
50,,,,33311,1.7755746841430664,,
,,0.002,0.002,33312,,,
50,,,,33312,1.2946621179580688,,
,,0.002,0.002,33313,,,
50,,,,33313,1.7742888927459717,,
,,0.002,0.002,33314,,,
50,,,,33314,1.180093765258789,,
,,0.002,0.002,33315,,,
50,,,,33315,1.4199661016464233,,
,,0.002,0.002,33316,,,
50,,,,33316,1.3560377359390259,,
,,0.002,0.002,33317,,,
50,,,,33317,1.6367781162261963,,
,,0.002,0.002,33318,,,
50,,,,33318,1.1071521043777466,,
,,0.002,0.002,33319,,,
50,,,,33319,1.4585758447647095,,
,,0.002,0.002,33320,,,
50,,,,33320,1.0919712781906128,,
,,0.002,0.002,33321,,,
50,,,,33321,1.961606740951538,,
,,0.002,0.002,33322,,,
50,,,,33322,1.0149801969528198,,
,,0.002,0.002,33323,,,
50,,,,33323,2.604198932647705,,
,,0.002,0.002,33324,,,
50,,,,33324,2.2689404487609863,,
,,0.002,0.002,33325,,,
50,,,,33325,2.6023519039154053,,
,,0.002,0.002,33326,,,
50,,,,33326,1.446818232536316,,
,,0.002,0.002,33327,,,
50,,,,33327,3.0336201190948486,,
,,0.002,0.002,33328,,,
50,,,,33328,2.3426849842071533,,
,,0.002,0.002,33329,,,
50,,,,33329,2.040452480316162,,
,,0.002,0.002,33330,,,
50,,,,33330,1.7688963413238525,,
,,0.002,0.002,33331,,,
50,,,,33331,2.0674803256988525,,
,,0.002,0.002,33332,,,
50,,,,33332,1.35743248462677,,
,,0.002,0.002,33333,,,
50,,,,33333,1.952125072479248,,
,,0.002,0.002,33334,,,
50,,,,33334,1.616827368736267,,
,,0.002,0.002,33335,,,
50,,,,33335,1.7775847911834717,,
,,0.002,0.002,33336,,,
50,,,,33336,1.567068338394165,,
,,0.002,0.002,33337,,,
50,,,,33337,2.589914321899414,,
,,0.002,0.002,33338,,,
50,,,,33338,1.7754552364349365,,
,,0.002,0.002,33339,,,
50,,,,33339,1.602089285850525,,
,,0.002,0.002,33340,,,
50,,,,33340,1.7692025899887085,,
,,0.002,0.002,33341,,,
50,,,,33341,1.7496892213821411,,
,,0.002,0.002,33342,,,
50,,,,33342,1.857043981552124,,
,,0.002,0.002,33343,,,
50,,,,33343,1.8360683917999268,,
,,0.002,0.002,33344,,,
50,,,,33344,2.976865768432617,,
,,0.002,0.002,33345,,,
50,,,,33345,1.7385283708572388,,
,,0.002,0.002,33346,,,
50,,,,33346,1.4897791147232056,,
,,0.002,0.002,33347,,,
50,,,,33347,1.2636975049972534,,
,,0.002,0.002,33348,,,
50,,,,33348,1.7539951801300049,,
,,0.002,0.002,33349,,,
50,,,,33349,2.13782000541687,,
,,0.002,0.002,33350,,,
50,,,,33350,0.9921361207962036,,
,,0.002,0.002,33351,,,
50,,,,33351,1.1686354875564575,,
,,0.002,0.002,33352,,,
50,,,,33352,2.1390602588653564,,
,,0.002,0.002,33353,,,
50,,,,33353,1.10868239402771,,
50,94.62957763671875,,,33353,,,
,,0.002,0.002,33354,,,
51,,,,33354,3.128868818283081,,
,,0.002,0.002,33355,,,
51,,,,33355,1.6554853916168213,,
,,0.002,0.002,33356,,,
51,,,,33356,3.2651991844177246,,
,,0.002,0.002,33357,,,
51,,,,33357,1.5780342817306519,,
,,0.002,0.002,33358,,,
51,,,,33358,2.2037875652313232,,
,,0.002,0.002,33359,,,
51,,,,33359,1.8403772115707397,,
,,0.002,0.002,33360,,,
51,,,,33360,3.885542154312134,,
,,0.002,0.002,33361,,,
51,,,,33361,1.2841774225234985,,
,,0.002,0.002,33362,,,
51,,,,33362,5.398507118225098,,
,,0.002,0.002,33363,,,
51,,,,33363,2.025566577911377,,
,,0.002,0.002,33364,,,
51,,,,33364,1.9961940050125122,,
,,0.002,0.002,33365,,,
51,,,,33365,2.4362120628356934,,
,,0.002,0.002,33366,,,
51,,,,33366,1.5267434120178223,,
,,0.002,0.002,33367,,,
51,,,,33367,5.551968574523926,,
,,0.002,0.002,33368,,,
51,,,,33368,1.7259502410888672,,
,,0.002,0.002,33369,,,
51,,,,33369,1.3239065408706665,,
,,0.002,0.002,33370,,,
51,,,,33370,1.3963100910186768,,
,,0.002,0.002,33371,,,
51,,,,33371,1.8247456550598145,,
,,0.002,0.002,33372,,,
51,,,,33372,2.388831853866577,,
,,0.002,0.002,33373,,,
51,,,,33373,1.564635992050171,,
,,0.002,0.002,33374,,,
51,,,,33374,3.484257936477661,,
,,0.002,0.002,33375,,,
51,,,,33375,1.8862664699554443,,
,,0.002,0.002,33376,,,
51,,,,33376,2.345322370529175,,
,,0.002,0.002,33377,,,
51,,,,33377,2.2978765964508057,,
,,0.002,0.002,33378,,,
51,,,,33378,1.5296653509140015,,
,,0.002,0.002,33379,,,
51,,,,33379,1.477977991104126,,
,,0.002,0.002,33380,,,
51,,,,33380,1.8557064533233643,,
,,0.002,0.002,33381,,,
51,,,,33381,2.0391433238983154,,
,,0.002,0.002,33382,,,
51,,,,33382,1.3297022581100464,,
,,0.002,0.002,33383,,,
51,,,,33383,1.5825612545013428,,
,,0.002,0.002,33384,,,
51,,,,33384,1.400190830230713,,
,,0.002,0.002,33385,,,
51,,,,33385,1.3099209070205688,,
,,0.002,0.002,33386,,,
51,,,,33386,1.691555380821228,,
,,0.002,0.002,33387,,,
51,,,,33387,1.6516591310501099,,
,,0.002,0.002,33388,,,
51,,,,33388,1.6578657627105713,,
,,0.002,0.002,33389,,,
51,,,,33389,1.50855553150177,,
,,0.002,0.002,33390,,,
51,,,,33390,1.5083143711090088,,
,,0.002,0.002,33391,,,
51,,,,33391,1.877933382987976,,
,,0.002,0.002,33392,,,
51,,,,33392,1.772586703300476,,
,,0.002,0.002,33393,,,
51,,,,33393,2.087709665298462,,
,,0.002,0.002,33394,,,
51,,,,33394,1.553948998451233,,
,,0.002,0.002,33395,,,
51,,,,33395,1.1512324810028076,,
,,0.002,0.002,33396,,,
51,,,,33396,1.784191608428955,,
,,0.002,0.002,33397,,,
51,,,,33397,1.4406437873840332,,
,,0.002,0.002,33398,,,
51,,,,33398,1.6601362228393555,,
,,0.002,0.002,33399,,,
51,,,,33399,1.2586958408355713,,
,,0.002,0.002,33400,,,
51,,,,33400,1.2519102096557617,,
,,0.002,0.002,33401,,,
51,,,,33401,2.088834047317505,,
,,0.002,0.002,33402,,,
51,,,,33402,1.564524531364441,,
,,0.002,0.002,33403,,,
51,,,,33403,1.4304150342941284,,
,,0.002,0.002,33404,,,
51,,,,33404,2.050124168395996,,
,,0.002,0.002,33405,,,
51,,,,33405,1.486547827720642,,
,,0.002,0.002,33406,,,
51,,,,33406,2.480908155441284,,
,,0.002,0.002,33407,,,
51,,,,33407,1.705684781074524,,
,,0.002,0.002,33408,,,
51,,,,33408,1.9608834981918335,,
,,0.002,0.002,33409,,,
51,,,,33409,1.355165719985962,,
,,0.002,0.002,33410,,,
51,,,,33410,0.6949788928031921,,
,,0.002,0.002,33411,,,
51,,,,33411,1.5822689533233643,,
,,0.002,0.002,33412,,,
51,,,,33412,1.8268550634384155,,
,,0.002,0.002,33413,,,
51,,,,33413,1.7695379257202148,,
,,0.002,0.002,33414,,,
51,,,,33414,1.2346224784851074,,
,,0.002,0.002,33415,,,
51,,,,33415,1.5245037078857422,,
,,0.002,0.002,33416,,,
51,,,,33416,2.4233834743499756,,
,,0.002,0.002,33417,,,
51,,,,33417,1.7576097249984741,,
,,0.002,0.002,33418,,,
51,,,,33418,1.507413387298584,,
,,0.002,0.002,33419,,,
51,,,,33419,1.1704181432724,,
,,0.002,0.002,33420,,,
51,,,,33420,1.7129907608032227,,
,,0.002,0.002,33421,,,
51,,,,33421,1.953424096107483,,
,,0.002,0.002,33422,,,
51,,,,33422,1.750961422920227,,
,,0.002,0.002,33423,,,
51,,,,33423,0.9524396657943726,,
,,0.002,0.002,33424,,,
51,,,,33424,1.9712512493133545,,
,,0.002,0.002,33425,,,
51,,,,33425,1.511040210723877,,
,,0.002,0.002,33426,,,
51,,,,33426,2.3879055976867676,,
,,0.002,0.002,33427,,,
51,,,,33427,2.3858718872070312,,
,,0.002,0.002,33428,,,
51,,,,33428,1.5249667167663574,,
,,0.002,0.002,33429,,,
51,,,,33429,2.0838797092437744,,
,,0.002,0.002,33430,,,
51,,,,33430,1.1818543672561646,,
,,0.002,0.002,33431,,,
51,,,,33431,1.5711740255355835,,
,,0.002,0.002,33432,,,
51,,,,33432,1.8033573627471924,,
,,0.002,0.002,33433,,,
51,,,,33433,1.5749664306640625,,
,,0.002,0.002,33434,,,
51,,,,33434,1.3462114334106445,,
,,0.002,0.002,33435,,,
51,,,,33435,2.0415780544281006,,
,,0.002,0.002,33436,,,
51,,,,33436,1.004630446434021,,
,,0.002,0.002,33437,,,
51,,,,33437,1.3223148584365845,,
,,0.002,0.002,33438,,,
51,,,,33438,1.8578429222106934,,
,,0.002,0.002,33439,,,
51,,,,33439,1.4381529092788696,,
,,0.002,0.002,33440,,,
51,,,,33440,0.9223595261573792,,
,,0.002,0.002,33441,,,
51,,,,33441,2.0915849208831787,,
,,0.002,0.002,33442,,,
51,,,,33442,2.5402746200561523,,
,,0.002,0.002,33443,,,
51,,,,33443,1.9632309675216675,,
,,0.002,0.002,33444,,,
51,,,,33444,2.101438045501709,,
,,0.002,0.002,33445,,,
51,,,,33445,4.487764835357666,,
,,0.002,0.002,33446,,,
51,,,,33446,1.5634766817092896,,
,,0.002,0.002,33447,,,
51,,,,33447,0.9864223599433899,,
,,0.002,0.002,33448,,,
51,,,,33448,1.353442668914795,,
,,0.002,0.002,33449,,,
51,,,,33449,1.1811964511871338,,
,,0.002,0.002,33450,,,
51,,,,33450,1.424285888671875,,
,,0.002,0.002,33451,,,
51,,,,33451,1.1925865411758423,,
,,0.002,0.002,33452,,,
51,,,,33452,2.001680612564087,,
,,0.002,0.002,33453,,,
51,,,,33453,1.6377289295196533,,
,,0.002,0.002,33454,,,
51,,,,33454,1.5029704570770264,,
,,0.002,0.002,33455,,,
51,,,,33455,1.2619107961654663,,
,,0.002,0.002,33456,,,
51,,,,33456,2.0757949352264404,,
,,0.002,0.002,33457,,,
51,,,,33457,1.4700493812561035,,
,,0.002,0.002,33458,,,
51,,,,33458,0.9270458817481995,,
,,0.002,0.002,33459,,,
51,,,,33459,1.801437497138977,,
,,0.002,0.002,33460,,,
51,,,,33460,1.980150580406189,,
,,0.002,0.002,33461,,,
51,,,,33461,1.162274718284607,,
,,0.002,0.002,33462,,,
51,,,,33462,1.663238525390625,,
,,0.002,0.002,33463,,,
51,,,,33463,1.075711965560913,,
,,0.002,0.002,33464,,,
51,,,,33464,1.6859654188156128,,
,,0.002,0.002,33465,,,
51,,,,33465,1.1287462711334229,,
,,0.002,0.002,33466,,,
51,,,,33466,1.8070998191833496,,
,,0.002,0.002,33467,,,
51,,,,33467,2.198173999786377,,
,,0.002,0.002,33468,,,
51,,,,33468,1.9670943021774292,,
,,0.002,0.002,33469,,,
51,,,,33469,1.5891931056976318,,
,,0.002,0.002,33470,,,
51,,,,33470,1.6341984272003174,,
,,0.002,0.002,33471,,,
51,,,,33471,1.5437090396881104,,
,,0.002,0.002,33472,,,
51,,,,33472,1.5998386144638062,,
,,0.002,0.002,33473,,,
51,,,,33473,2.053389072418213,,
,,0.002,0.002,33474,,,
51,,,,33474,1.3218621015548706,,
,,0.002,0.002,33475,,,
51,,,,33475,1.0374165773391724,,
,,0.002,0.002,33476,,,
51,,,,33476,1.3420326709747314,,
,,0.002,0.002,33477,,,
51,,,,33477,3.6985080242156982,,
,,0.002,0.002,33478,,,
51,,,,33478,2.1248950958251953,,
,,0.002,0.002,33479,,,
51,,,,33479,2.6438348293304443,,
,,0.002,0.002,33480,,,
51,,,,33480,2.8614916801452637,,
,,0.002,0.002,33481,,,
51,,,,33481,2.2853081226348877,,
,,0.002,0.002,33482,,,
51,,,,33482,2.6230685710906982,,
,,0.002,0.002,33483,,,
51,,,,33483,0.7032681703567505,,
,,0.002,0.002,33484,,,
51,,,,33484,1.4996711015701294,,
,,0.002,0.002,33485,,,
51,,,,33485,2.07625412940979,,
,,0.002,0.002,33486,,,
